N_CLIENT,N_POLICE,N_SINISTRE,DATE_ACCIDENT,AGENCE,REGLEMENTS,SAP,TRANSACTION
1815214,1414177732,758012421,2025-11-30,Sousse 2,158.75939036077534,0.0,N
1553536,1400153536,758012422,2025-11-28,Zarzis 1,91.64744798590287,0.0,N
1319894,1401312196,758012423,2025-11-25,Boussalem,252.14084768293816,0.0,N
1334166,1401156934,758012430,2025-11-29,El Menzah,114.67524036232109,0.0,N
1174772,1401011472,758012432,2025-11-30,Lac II,225.44223575602066,0.0,N
1786952,1414149292,758012435,2025-11-29,Sfax 2,1412.3229356663678,0.0,N
1487300,1400087300,758012440,2025-11-28,Mahdia,432.37394503354255,0.0,N
1817148,1415400954,758012441,2025-11-28,Bizerte,91.81686091445884,0.0,N
739536,1400729180,758012446,2025-11-27,Zarzis 1,71.4131140445791,0.0,N
1133734,1401947526,758012450,2025-11-10,Lac II,224.5030451046465,0.0,N
999756,1400755932,758012455,2025-11-30,Testour,66.26858750425079,0.0,N
1595208,1400799538,758012457,2025-11-29,Gabès 4,109.10130769468576,0.0,N
1374880,1414155520,758012459,2025-11-09,Djerba 1,284.4158654589298,0.0,N
1561158,1401731308,758012470,2025-11-29,Sfax 5,129.4976350202492,0.0,N
1541594,1400920714,758012474,2025-10-04,Lac II,123.65907193866511,0.0,T
1546060,1401461554,758012479,2025-11-03,Gabès 2,406.8881194546635,0.0,N
1737380,1401899572,758012485,2025-11-11,Gabès 1,1376.6160694963985,0.0,N
1532734,1401795952,758012498,2025-11-29,Menzel Bourguiba,55.6465823723993,0.0,N
1353218,1401812952,758012499,2025-11-22,Sfax 4,166.25962222153524,0.0,N
1579528,1401760112,758012500,2025-08-14,Gabès 2,4066.425634525613,77.28073700806875,T
1541548,1401476128,758012501,2025-11-30,Sousse 3,75.12288620273905,0.0,N
1737514,1401901476,758012503,2025-11-28,Menzel Temim,83.46987355859895,0.0,N
996710,1414178772,758012510,2025-11-30,Soukra,51.358704052926086,0.0,N
1517774,1401734072,758012513,2025-11-09,Nabeul 1,1056.983955235416,0.0,N
792738,1401306066,758012515,2025-11-19,Menzel Bourguiba,510.09367174699355,0.0,N
1357374,1401148006,758012516,2025-11-30,Ennasr,95.72572417844005,0.0,N
1195492,1414195952,758012522,2025-11-28,Gabès 1,80.68754443997898,0.0,N
1349288,1401549288,758012523,2025-11-29,Mahdia,253.3183911954741,0.0,N
1379128,1401740016,758012525,2025-11-30,Mutuelleville,101.02389711565215,0.0,N
666108,1400861328,758012527,2025-11-28,Bizerte,64.2718026401212,0.0,N
1389414,1415407334,758012529,2025-11-29,Gabès 1,63.993569728259196,0.0,N
1395118,1401551132,758012532,2025-11-27,Grombalia,194.76303830339754,0.0,N
1755350,1414073920,758012534,2025-11-28,Grombalia,55.6465823723993,0.0,N
1559554,1400159554,758012535,2025-11-26,Gabès 4,117.47611834173185,0.0,N
1181276,1401133574,758012538,2025-11-30,Sousse 3,25.791881781927227,0.0,N
1351114,1414155514,758012543,2025-11-30,Raoued,79.17086592265126,0.0,N
1115540,1400932740,758012546,2025-11-30,Sousse 3,606.0413639595636,0.0,N
1287508,1401487508,758012548,2025-11-30,La Marsa,145.2994095279315,0.0,N
1514870,1401975152,758012550,2025-11-30,Gabès 4,133.80251646211397,0.0,N
1666692,1401973738,758012554,2025-11-30,Bardo,123.65907193866511,0.0,N
1351476,1401993586,758012555,2025-11-19,Boussalem,293.195659566575,0.0,N
1407550,1401751930,758012556,2025-09-29,Djerba 1,802.975855566204,0.0,N
1327156,1401574994,758012557,2025-11-28,Sfax 5,292.044393606826,0.0,N
1498752,1401618736,758012562,2025-11-28,Djerba 2,127.10946919343371,0.0,N
1355934,1401555934,758012563,2025-11-30,Zarzis 1,83.4695644109191,0.0,N
1729488,1414159754,758012568,2025-11-29,Mahdia,4085.6184499335336,0.0,N
1753118,1415400694,758012575,2025-12-01,Medjez El Bab,139.11645593099826,0.0,N
1355588,1401418006,758012576,2025-11-30,Menzel Bourguiba,630.5274059418184,0.0,N
1339350,1401539350,758012580,2025-12-01,Bizerte,83.85939963520575,0.0,N
1530958,1401215154,758012581,2025-11-28,Ain Zaghouan,278.2329118619965,0.0,N
1195332,1401069580,758012582,2025-11-26,Bizerte,589.0682288929422,0.0,N
1614186,1401801474,758012584,2025-11-30,Sfax 4,48.690759575849384,0.0,N
1709914,1414117552,758012589,2025-10-31,Gabès 1,77.28691996166569,0.0,N
1169660,1401418714,758012590,2025-11-21,Sousse 1,420.2049649117384,0.0,N
1757548,1414078770,758012592,2025-11-19,Medjez El Bab,546.2889912511207,0.0,N
815218,1401927116,758012593,2025-11-21,Bizerte,74.19544316319906,0.0,N
1751552,1401931370,758012597,2025-11-28,Mutuelleville,72.34055708411908,0.0,N
937914,1400793494,758012600,2025-09-04,Soukra,28448.2697004359,703.3109716511578,N
1817218,1414199732,758012604,2025-11-30,Menzel Bourguiba,1070.298327511052,0.0,N
1414974,1401533334,758012607,2025-11-30,Sfax 2,327.18644696571556,0.0,N
1356086,1401721072,758012608,2025-12-01,Mutuelleville,54.35125359384178,0.0,N
1609100,1401814134,758012609,2025-12-01,Medjez El Bab,23.9419420657248,0.0,N
959976,1414179534,758012610,2025-11-29,Menzel Bourguiba,77.51599839243207,0.0,N
897006,1414157318,758012611,2025-11-30,Gabès 4,199.36748384703375,0.0,N
1550094,1415417816,758012612,2025-12-01,Sfax 4,6533.366618233531,315.330633443596,N
973592,1414121554,758012617,2025-11-30,Hammamet 1,96.01817788357499,0.0,N
1815592,1414176156,758012619,2025-11-30,Lafayette,139.11645593099826,0.0,N
1807136,1414193556,758012621,2025-11-28,Gabès 1,1029.8213126410487,0.0,T
1509306,1401757110,758012628,2025-11-30,Ain Zaghouan,76.12978019599963,0.0,N
1600732,1401798954,758012631,2025-11-30,Zarzis 1,82.4181531517606,0.0,N
1693326,1414111528,758012636,2025-11-28,Enfidha,113.56818252079019,0.0,N
1747338,1414073074,758012640,2025-11-30,Béja,139.11645593099826,0.0,N
1708152,1401997414,758012641,2025-10-15,Sousse 3,105.56187590812131,0.0,N
1169474,1401774134,758012642,2025-11-30,Ariana,139.11645593099826,0.0,N
1069198,1401153592,758012645,2025-12-01,Bizerte,171.57696231489783,0.0,N
781370,1401313534,758012646,2025-11-10,Djerba 1,723.2819117692522,0.0,N
1774134,1414133554,758012648,2025-12-01,Djerba 2,556.8522583238013,0.0,N
1588728,1401953486,758012651,2025-12-01,Béja,111.02606114941108,0.0,N
1497292,1414119216,758012660,2025-12-01,Bizerte,139.11645593099826,0.0,N
1539906,1401695352,758012663,2025-11-28,Sousse 3,203.99727950041736,0.0,N
1499496,1400099496,758012680,2025-12-01,Ezzahrouni,30.605620304819613,0.0,N
1799360,1414170812,758012683,2025-11-30,Bardo,403.2707824527777,0.0,N
1260794,1414151730,758012692,2025-12-01,Sahloul,0.0,284.7435619995672,N
1493170,1401609414,758012696,2025-12-02,Gabès 2,1244.6081553157944,0.0,N
1578800,1401537550,758012699,2025-11-30,La Goulette,661.7970754629487,0.0,N
1354726,1401352932,758012702,2025-12-01,Djerba 2,92.74430395399882,0.0,N
1515354,1401753756,758012707,2025-11-28,Bizerte,511.568615327542,0.0,N
1552860,1415400148,758012710,2025-12-02,Lac II,62.60240516894921,0.0,N
767370,1414173146,758012712,2025-11-25,Bizerte,139.11645593099826,0.0,N
1199748,1401078906,758012720,2025-12-01,Zarzis 1,79.10996382972147,0.0,N
1335354,1415412948,758012725,2025-12-02,Mahdia,0.0,130.71444028812564,N
1273968,1401735218,758012726,2025-12-02,Jendouba,288.74362382910317,0.0,N
1273968,1401735218,758012726,2025-12-02,Jendouba,216.40337589266395,0.0,N
1796876,1414167286,758012728,2025-12-02,Beni Khalled,111.2931647447986,0.0,N
1551306,1401713330,758012729,2025-11-01,Sousse 3,72.54954091569543,0.0,N
1678180,1401954680,758012730,2025-12-01,Sousse 2,69.23795096917799,0.0,N
691870,1401549974,758012733,2025-12-01,El Menzah,80.76544965530034,0.0,N
1807136,1414193556,758012734,2025-12-01,Gabès 1,136.52394348780413,0.0,N
1496772,1414194932,758012735,2025-12-01,Teboulba,1513.6872043775313,0.0,N
1793460,1414188932,758012747,2025-12-02,Sfax 4,99.32914953473275,0.0,N
1737500,1401901472,758012748,2025-08-27,Ain Zaghouan,3827.7008687049806,222.13373728630168,N
1746616,1414071732,758012753,2025-12-01,Testour,83.46987355859895,0.0,N
1510928,1401721572,758012760,2025-12-02,Chebba,20.867468389649737,0.0,N
869406,1401337350,758012764,2025-12-02,Mahdia,111.2931647447986,0.0,N
1413206,1401461528,758012766,2025-12-02,Zarzis 1,23.2794385878134,0.0,N
1531510,1414121134,758012772,2025-12-01,Jendouba,173.03675765913377,0.0,N
1292706,1415555526,758012774,2025-12-02,Lac II,278.2329118619965,0.0,N
1807534,1414194934,758012779,2025-12-02,Nabeul 2,231.86075988499707,0.0,N
1372140,1414153398,758012782,2025-11-30,Mutuelleville,63.993569728259196,0.0,N
1375878,1401575878,758012784,2025-11-21,Ghardimaou,0.0,463.72151976999413,N
955700,1414197998,758012785,2025-12-01,Mutuelleville,89.28154079203637,0.0,N
801386,1401530010,758012787,2025-12-04,Menzel Bourguiba,64.27211178780104,0.0,N
907380,1400873934,758012799,2025-12-02,Mahdia,125.35845673478221,0.0,N
1767492,1414111150,758012810,2025-12-02,Mahdia,838.0709184777569,0.0,N
1493794,1400093794,758012818,2025-10-14,Bizerte,309.1479889943426,0.0,N
1339992,1401341260,758012820,2025-12-03,Lac II,123.65907193866511,0.0,N
971388,1414188732,758012822,2025-11-15,Ariana,262.77552786966334,0.0,N
1395958,1401751700,758012824,2025-12-04,El Menzah,81.35530342844777,0.0,N
1079414,1400874918,758012825,2025-12-04,El Jem,111.2931647447986,0.0,N
1738948,1414009352,758012826,2025-11-27,Gabès 1,4573.200605929453,0.0,N
1135488,1401990154,758012827,2025-11-20,Jendouba,424.5129378304016,0.0,N
1387132,1401417738,758012829,2025-12-02,Jendouba,139.11645593099826,0.0,N
1592932,1401771286,758012832,2025-12-03,Zarzis 1,83.30262466380191,0.0,N
1167510,1401017400,758012840,2025-11-07,Bizerte,211.45701301511733,0.0,N
1535928,1400135928,758012854,2025-11-13,Ghardimaou,55.170494945435436,0.0,N
1756970,1414100174,758012855,2025-09-15,Béja,244.22635793118374,0.0,N
1510880,1401721752,758012856,2025-11-29,Sfax 2,123.65907193866511,0.0,N
1811594,1414190932,758012857,2025-12-02,Bizerte,69.55822796549913,0.0,N
1487790,1401369920,758012859,2025-12-04,Djerba 2,114.38464154326522,0.0,N
1133754,1414132920,758012862,2025-08-05,Djerba 1,0.0,463.72151976999413,N
1774080,1414133490,758012863,2025-12-04,Sfax 2,84.1373233993879,0.0,N
1333700,1401533700,758012864,2025-12-04,Raoued,582.8979503508826,0.0,N
1333354,1401318608,758012870,2025-12-02,La Marsa,710.2667944477078,0.0,N
1713870,1401993532,758012871,2025-12-02,La Goulette,1743.1273379293289,0.0,N
1772152,1414121214,758012873,2025-12-04,Sousse 1,111.2931647447986,0.0,N
1367928,1401567928,758012886,2025-11-14,Sousse 3,474.3861872816645,0.0,N
1673132,1401916174,758012889,2025-12-04,El Jem,41.09531022969673,0.0,N
947140,1414069332,758012891,2025-11-30,Ghardimaou,489.64509846353604,0.0,N
1372708,1401594814,758012895,2025-12-05,Medjez El Bab,17.319689615729434,0.0,N
935940,1401718774,758012898,2025-12-03,Monastir 2,14.618975484588988,0.0,N
1141478,1414076946,758012901,2025-12-05,Les Berges du Lac,235.689553899898,0.0,N
1515734,1414196938,758012904,2025-12-01,Mahdia,29.172720808730332,0.0,N
1317492,1401099740,758012905,2025-08-25,Béja,2118.2817571954124,618.2953596933255,N
947512,1401272910,758012906,2025-12-03,Ain Zaghouan,112.07067115961296,0.0,N
1281414,1401351354,758012910,2025-12-03,Chebba,54.255417813089316,0.0,N
1355974,1400914938,758012913,2025-12-04,Mahdia,111.2931647447986,0.0,N
1807136,1414193556,758012915,2025-08-06,Gabès 1,61.674962129409224,0.0,N
1607060,1401811334,758012916,2025-11-29,Bardo,1678.8920147154297,0.0,N
1539992,1414151314,758012917,2025-11-26,Jendouba,61.08603579930133,0.0,T
1772074,1414121534,758012919,2025-12-05,Chebba,62.60240516894921,0.0,N
1527750,1414079874,758012924,2025-12-04,Ariana,72.34055708411908,0.0,N
1735926,1401898146,758012925,2025-11-18,Ain Zaghouan,3505.5776424397936,0.0,N
1169114,1401936116,758012928,2025-11-30,Boussalem,207.12894549726406,0.0,N
1753554,1414067472,758012929,2025-11-29,Bizerte,87.79794107645223,0.0,N
1151920,1415414810,758012930,2025-11-17,Bizerte,58.662008841623646,0.0,N
1313878,1401513878,758012931,2025-12-04,Gabès 4,111.2931647447986,0.0,N
1313912,1401614740,758012934,2025-11-28,M'saken,516.7310724333014,0.0,N
1732946,1414151500,758012935,2025-08-13,Nabeul 2,2501.8177883574986,0.0,N
1338148,1401692146,758012936,2025-11-17,Bizerte,101.90836862769345,0.0,N
951750,1414133532,758012937,2025-12-04,Lafayette,232.56221597056916,0.0,N
1559090,1401727694,758012941,2025-08-06,Ghardimaou,1563.0639626549603,0.0,N
1559090,1401727694,758012942,2025-12-02,Ghardimaou,107.11967106686865,0.0,N
931330,1401381274,758012944,2025-12-05,El Menzah,111.2931647447986,0.0,N
1474146,1401551080,758012949,2025-12-04,Soliman,70.23155161220515,0.0,N
1219760,1401117128,758012956,2025-12-02,Sfax 2,89.10378087612453,0.0,N
1557358,1400157358,758012960,2025-11-24,Djerba 2,880.7617398831422,0.0,N
1133734,1401938814,758012964,2025-11-10,Lac II,256.8794633196278,0.0,N
14013550,1415411378,758012966,2025-11-30,Raoued,92.74430395399882,0.0,N
1121818,1400809398,758012973,2025-10-02,Boussalem,1003.2599622839831,0.0,N
1761192,1414098600,758012978,2025-11-25,Gabès 1,1994.4872785729744,0.0,N
1107666,1414101550,758012980,2025-11-21,Ghardimaou,83.8822765635144,0.0,N
1772150,1414121214,758012981,2025-12-04,Testour,60.28379757009924,0.0,N
1135546,1401611486,758012984,2025-12-01,Moknine,114.23006770334189,0.0,N
1732158,1414133376,758012988,2025-12-05,Gabès 2,409.93013262435466,0.0,N
1529530,1401526794,758012992,2025-12-01,Djerba 1,2045.246236126998,154.57383992333138,N
1538168,1401555534,758012998,2025-12-06,Djerba 1,38.95260766067951,0.0,N
1337590,1401335588,758012999,2025-12-04,Menzel Bourguiba,64.27211178780104,0.0,N
1540712,1414176120,758013006,2025-12-05,Mutuelleville,55.6465823723993,0.0,N
933914,1400756770,758013007,2025-12-04,Djerba 1,72.41567997032183,0.0,N
1141126,1401533554,758013009,2025-11-23,Lac II,1169.5056728599252,0.0,N
1547080,1401706674,758013011,2025-12-01,Kelibia,692.4908028565246,0.0,N
1761512,1414099214,758013014,2025-11-25,La Marsa,361.51729681268745,0.0,N
1707570,1401997352,758013017,2025-12-06,Mutuelleville,70.5611030389217,0.0,N
779318,1401207390,758013024,2025-12-05,Boussalem,990.6683772838286,0.0,N
14007572,1415415270,758013027,2025-12-04,Djerba 2,111.2931647447986,0.0,N
1395592,1414110612,758013028,2025-11-18,Zarzis 1,315.7912634865676,0.0,N
1347168,1401547168,758013029,2025-12-05,Zarzis 1,86.56135035706558,0.0,N
1552810,1400152810,758013038,2025-12-06,Ariana,74.20502674127431,0.0,N
1279320,1401461592,758013039,2025-11-12,Boussalem,137.84276749002998,0.0,N
1771338,1414117152,758013040,2025-12-05,Djerba 1,505.1012458651498,0.0,N
1487920,1414135472,758013042,2025-12-05,Bizerte,0.0,47.299595016539406,N
1680976,1401947948,758013048,2025-12-04,Bizerte,4916.989829041333,0.0,N
771528,1401292866,758013056,2025-12-05,Ain Zaghouan,2140.366649148298,102.63702970909203,N
1553520,1400153520,758013062,2025-12-05,Ariana,84.13794169474758,0.0,N
1520974,1401309306,758013070,2025-11-19,Bizerte,382.1065322904752,0.0,N
1135352,1414112126,758013073,2025-12-06,Chebba,65.38473428756917,0.0,N
1512752,1401733338,758013077,2025-11-23,Béja,272.78356570933937,0.0,N
1272096,1401197552,758013078,2025-12-04,Ain Zaghouan,377.16016941292855,0.0,N
1474736,1401552146,758013080,2025-12-04,Sfax 2,1020.1873434939871,0.0,N
1527530,1401907552,758013082,2025-12-05,Grombalia,61.158376356385446,0.0,N
1815752,1414178754,758013083,2025-11-24,Nabeul 2,520.4482641357777,0.0,N
1527528,1401721706,758013086,2025-12-06,Ariana,111.2931647447986,0.0,N
1749598,1414075158,758013087,2025-11-16,Testour,106.68686431508333,0.0,N
1094892,1400888068,758013088,2025-12-05,Sousse 3,89.03453179583887,0.0,N
1807136,1414193556,758013089,2025-12-01,Gabès 1,50.08192413515937,0.0,N
1181506,1414095934,758013090,2025-12-02,Sfax 5,213.37372863016665,0.0,N
1601334,1401799726,758013097,2025-12-05,Bizerte,2215.0335425232633,0.0,N
1337338,1401335298,758013100,2025-11-23,Sousse 1,124.58496923980586,0.0,N
1514968,1401786736,758013102,2025-12-04,Gabès 4,111.2931647447986,0.0,N
1718100,1414087598,758013106,2025-11-22,El Jem,470.707639039169,0.0,N
957140,1401493536,758013110,2025-12-05,Djerba 1,86.37617089683742,0.0,N
1132794,1400955872,758013124,2025-12-05,Bizerte,78.71425479951773,0.0,N
14013414,1415409272,758013128,2025-12-05,Gabès 2,62.01780690635917,0.0,N
1134738,1401973306,758013129,2025-12-01,Gabès 4,289.70012675054875,0.0,N
1731300,1401887892,758013135,2025-12-06,Zarzis 1,613.909481559341,0.0,N
1553610,1401712136,758013137,2025-12-03,Sfax 1,105.55723869292362,0.0,N
1591000,1401781780,758013139,2025-12-05,Monastir 2,250.65013757071753,0.0,N
1694118,1414133294,758013146,2025-11-19,Chebba,4819.102853433085,0.0,N
1349772,1414121414,758013148,2025-12-06,La Goulette,111.2931647447986,0.0,N
1774918,1414133814,758013149,2025-11-19,Ghardimaou,615.598973629703,0.0,T
1813914,1414195134,758013152,2025-11-29,Kairouan 2,1386.8364917921292,0.0,N
1315326,1401515326,758013153,2025-12-06,Lac II,64.2718026401212,0.0,N
1401338,1415401474,758013154,2025-11-27,Gabès 1,290.4195134015519,0.0,N
1537380,1414157956,758013155,2025-11-22,Djerba 2,202.42402695767768,0.0,N
1408068,1414135532,758013159,2025-12-07,L'Aouina,66.77589884687916,0.0,N
898114,1414135532,758013163,2025-12-07,Medjez El Bab,64.27211178780104,0.0,N
1811350,1414191352,758013166,2025-11-29,Testour,2156.994157108851,0.0,N
1121354,1400808816,758013173,2025-12-06,Chebba,38.17912016570316,0.0,N
1813134,1414193740,758013175,2025-12-07,Lac II,61.211240609639226,0.0,N
1381934,1401581934,758013176,2025-12-05,Bizerte,52.30778743005534,0.0,N
1553294,1401495568,758013182,2025-12-04,Testour,93.40804402262961,0.0,N
1275954,1414135534,758013183,2025-11-27,Gabès 3,2822.694222029864,160.58088849043187,N
1501588,1414175920,758013194,2025-09-28,La Marsa,58.738059170865924,0.0,T
1527488,1401671326,758013200,2025-12-06,Ennasr,109.63211426098248,0.0,N
951734,1414173414,758013202,2025-12-03,Béja II,69.55822796549913,0.0,N
1493116,1401592920,758013210,2025-10-17,Gabès 4,312.7028781648994,0.0,N
1719718,1414140074,758013211,2025-12-06,Bizerte,562.3727084428232,0.0,N
1793474,1414153876,758013223,2025-12-07,El Jem,66.58917364825177,0.0,N
1799312,1414169388,758013227,2025-12-06,Ain Zaghouan,53.34528704362074,0.0,N
1499288,1415414754,758013230,2025-12-05,Ghardimaou,373.2429591615915,0.0,N
1296972,1414153566,758013234,2025-12-02,Teboulba,2765.8274337651096,0.0,N
1417014,1401467938,758013236,2025-11-05,Ezzahrouni,5498.224255726961,0.0,N
1217512,1401417512,758013241,2025-12-06,Bizerte,129.53318700343155,0.0,N
1311776,1401957160,758013244,2025-12-07,Zarzis 1,111.2931647447986,0.0,N
1213910,1401707576,758013245,2025-12-07,El Jem,610.5051473088695,0.0,N
1213790,1401413790,758013247,2025-12-06,Gabès 4,802.3615791263487,0.0,N
727472,1414155208,758013248,2025-12-06,Boussalem,199.55482734102083,0.0,N
1750934,1414077418,758013250,2025-11-25,Teboulba,1408.9727022598697,0.0,T
1558970,1401727532,758013253,2025-11-30,Sfax 4,325.5621850558012,0.0,T
1531754,1401571752,758013265,2025-12-07,Lac II,83.50758957554024,0.0,N
1561528,1401731930,758013269,2025-12-08,Chebba,657.9324203171856,0.0,T
1714994,1414010992,758013272,2025-12-07,Ain Zaghouan,363.48038457971376,0.0,N
959414,1401369474,758013277,2025-12-08,Mutuelleville,55.6465823723993,0.0,N
1141898,1414007908,758013282,2025-12-08,Jendouba,99.69889015982936,0.0,N
1319526,1401519526,758013285,2025-12-06,Lac II,97.38151915169877,0.0,N
1506668,1414089674,758013286,2025-12-07,Bizerte,289.45435434507067,0.0,N
733212,1400775316,758013288,2025-12-06,Ain Zaghouan,63.609299162209794,0.0,N
1509594,1401493514,758013289,2025-12-07,Ain Zaghouan,49.37243020991128,0.0,N
1540712,1401889546,758013291,2025-12-08,Ain Zaghouan,104.00346245401428,0.0,N
1509154,1401759566,758013292,2025-12-08,Zarzis 1,77.90521532135902,0.0,N
1769552,1414114792,758013293,2025-11-21,Beni Khalled,252.44319411382818,0.0,N
1513998,1401727356,758013295,2025-12-07,Gabès 4,51.44124648344514,0.0,N
917370,1400735994,758013296,2025-12-05,Mahdia,609.8800507002195,0.0,N
1337094,1401335572,758013297,2025-12-01,Zarzis 1,62.60240516894921,0.0,N
1589950,1401779948,758013299,2025-11-20,Bizerte,172.25708721056048,0.0,N
1071360,1414155528,758013301,2025-12-07,Menzel Bourguiba,74.20502674127431,0.0,N
1341152,1401961578,758013302,2025-08-12,El Jem,1283.9926422852197,0.0,N
1571558,1401929398,758013303,2025-11-12,Djerba 2,3008.1380035242837,69.8516091136736,N
1494752,1401588672,758013306,2025-09-15,Ghardimaou,227.48601106748694,0.0,N
